23.0 , 19.45 , 12.15 , -8.9 , 65.0 , 4.8 , 15.56 , 7.22 , 3.89 , 4.93
24.0 , 14.75 , 11.85 , -8.8 , 82.0 , 3.0 , 16.67 , 10.0 , -1.92 , 1.85
25.0 , 15.45 , 9.95 , -10.4 , 75.0 , 7.4 , 18.33 , 11.67 , -2.88 , -1.72
26.0 , 18.25 , 9.55 , -11.4 , 61.0 , 4.6 , 15.56 , 10.0 , 2.69 , -0.45
27.0 , 17.15 , 10.05 , -10.7 , 65.0 , 1.6 , 13.89 , 7.78 , 3.26 , 2.27
28.0 , 16.85 , 12.15 , -9.4 , 81.0 , 8.8 , 13.33 , 9.44 , 3.52 , 2.71
29.0 , 18.35 , 13.25 , -9.5 , 77.0 , 2.1 , 18.33 , 9.44 , 0.02 , 3.81
30.0 , 16.35 , 11.35 , -10.0 , 77.0 , 3.6 , 12.78 , 8.89 , 3.57 , 2.46
31.0 , 15.95 , 8.45 , -10.9 , 67.0 , 3.2 , 12.22 , 7.22 , 3.73 , 1.23
32.0 , 15.45 , 9.45 , -10.5 , 75.0 , 3.8 , 10.56 , 5.56 , 4.89 , 3.89
33.0 , 15.75 , 9.25 , -11.1 , 71.0 , 7.2 , 10.0 , 5.0 , 5.75 , 4.25
34.0 , 16.35 , 8.95 , -11.4 , 71.0 , 6.1 , 8.89 , 5.56 , 7.46 , 3.39
35.0 , 17.15 , 9.65 , -9.9 , 69.0 , 4.2 , 10.0 , 7.22 , 7.15 , 2.43
36.0 , 17.25 , 10.35 , -10.0 , 72.0 , 3.9 , 12.78 , 7.78 , 4.47 , 2.57
37.0 , 13.15 , 12.15 , -8.1 , 95.0 , 6.2 , 13.89 , 10.0 , -0.74 , 2.15
38.0 , 12.35 , 8.55 , -10.1 , 87.0 , 4.4 , 10.56 , 10.0 , 1.79 , -1.45
39.0 , 12.95 , 9.35 , -10.0 , 85.0 , 2.9 , 13.33 , 9.44 , -0.38 , -0.09
40.0 , 11.65 , 9.45 , -9.0 , 90.0 , 8.5 , 12.22 , 8.33 , -0.57 , 1.12
41.0 , 11.25 , 9.95 , -8.9 , 95.0 , 5.0 , 13.89 , 10.56 , -2.64 , -0.61
42.0 , 11.35 , 10.05 , -7.9 , 96.0 , 5.7 , 19.44 , 10.56 , -8.09 , -0.51
43.0 , 16.65 , 8.85 , -9.2 , 57.0 , 4.4 , 22.78 , 10.56 , -6.13 , -1.71
44.0 , 18.75 , 9.85 , -8.3 , 49.0 , 3.5 , 16.67 , 12.78 , 2.08 , -2.93
45.0 , 22.25 , 11.45 , -8.3 , 40.0 , 2.8 , 11.67 , 10.56 , 10.58 , 0.89
46.0 , 21.85 , 12.25 , -7.5 , 40.0 , 2.7 , 12.78 , 9.44 , 9.07 , 2.81
47.0 , 15.15 , 12.25 , -5.7 , 85.0 , 2.1 , 12.22 , 8.89 , 2.93 , 3.36
48.0 , 17.25 , 12.45 , -7.3 , 80.0 , 3.0 , 12.78 , 10.56 , 4.47 , 1.89
49.0 , 15.95 , 12.25 , -7.5 , 82.0 , 3.4 , 10.0 , 8.33 , 5.95 , 3.92
50.0 , 14.45 , 11.05 , -8.8 , 85.0 , 3.8 , 12.78 , 9.44 , 1.67 , 1.61
51.0 , 16.25 , 10.85 , -9.7 , 77.0 , 2.7 , 16.11 , 10.56 , 0.14 , 0.29
52.0 , 14.05 , 12.55 , -8.2 , 92.0 , 3.5 , 17.22 , 11.67 , -3.17 , 0.88
53.0 , 16.15 , 12.75 , -9.9 , 83.0 , 3.4 , 11.11 , 9.44 , 5.04 , 3.31
54.0 , 15.15 , 11.25 , -10.2 , 83.0 , 3.1 , 11.67 , 10.56 , 3.48 , 0.69
55.0 , 14.95 , 10.95 , -9.7 , 80.0 , 3.9 , 14.44 , 8.89 , 0.51 , 2.06
56.0 , 16.25 , 11.25 , -9.5 , 77.0 , 5.1 , 15.56 , 12.22 , 0.69 , -0.97
57.0 , 20.05 , 11.65 , -8.5 , 55.0 , 3.1 , 21.11 , 15.0 , -1.06 , -3.35
58.0 , 21.65 , 11.55 , -9.3 , 46.0 , 3.4 , 15.56 , 11.11 , 6.09 , 0.44
59.0 , 21.55 , 13.25 , -7.7 , 51.0 , 2.7 , 16.67 , 10.56 , 4.88 , 2.69
60.0 , 22.05 , 13.65 , -7.9 , 51.0 , 2.7 , 16.11 , 10.56 , 5.94 , 3.09
61.0 , 20.85 , 12.45 , -7.0 , 45.0 , 3.4 , 20.0 , 13.89 , 0.85 , -1.44
62.0 , 19.25 , 12.45 , -6.9 , 58.0 , 2.9 , 22.22 , 15.0 , -2.97 , -2.55
63.0 , 18.25 , 11.35 , -6.5 , 60.0 , 3.0 , 19.44 , 11.67 , -1.19 , -0.32
64.0 , 18.35 , 12.05 , -7.4 , 70.0 , 3.0 , 12.78 , 10.56 , 5.57 , 1.49
65.0 , 16.95 , 12.95 , -8.0 , 81.0 , 3.2 , 12.78 , 11.67 , 4.17 , 1.28
66.0 , 18.75 , 12.55 , -8.6 , 67.0 , 1.7 , 13.89 , 11.67 , 4.86 , 0.88
67.0 , 18.75 , 11.65 , -9.6 , 67.0 , 4.2 , 14.44 , 12.78 , 4.31 , -1.13
68.0 , 14.95 , 13.55 , -7.6 , 94.0 , 3.4 , 22.22 , 8.33 , -7.27 , 5.22
69.0 , 18.05 , 12.05 , -9.5 , 72.0 , 3.6 , 15.0 , 8.89 , 3.05 , 3.16
70.0 , 19.75 , 11.65 , -7.4 , 55.0 , 2.9 , 13.89 , 9.44 , 5.86 , 2.21
71.0 , 20.05 , 12.15 , -7.6 , 55.0 , 1.5 , 14.44 , 10.0 , 5.61 , 2.15
72.0 , 19.05 , 12.55 , -7.1 , 64.0 , 2.5 , 12.78 , 10.56 , 6.27 , 1.99
73.0 , 16.55 , 12.55 , -8.5 , 83.0 , 3.0 , 13.33 , 7.78 , 3.22 , 4.77
74.0 , 18.85 , 11.65 , -10.0 , 60.0 , 2.1 , 17.78 , 12.22 , 1.07 , -0.57
75.0 , 16.85 , 12.45 , -9.9 , 79.0 , 5.3 , 14.44 , 9.44 , 2.41 , 3.01
76.0 , 16.05 , 12.45 , -9.7 , 82.0 , 4.8 , 15.56 , 10.56 , 0.49 , 1.89
77.0 , 13.65 , 12.45 , -8.1 , 92.0 , 8.3 , 15.56 , 12.22 , -1.91 , 0.23
78.0 , 12.55 , 10.15 , -9.8 , 85.0 , 7.0 , 15.0 , 11.11 , -2.45 , -0.96
79.0 , 13.25 , 10.65 , -9.9 , 84.0 , 6.1 , 14.44 , 8.89 , -1.19 , 1.76
80.0 , 14.15 , 9.55 , -9.7 , 77.0 , 4.5 , 14.44 , 10.56 , -0.29 , -1.01
81.0 , 11.65 , 10.55 , -5.8 , 91.0 , 8.3 , 13.33 , 8.89 , -1.68 , 1.66
82.0 , 13.55 , 11.05 , -8.6 , 88.0 , 3.8 , 12.78 , 11.11 , 0.77 , -0.06
83.0 , 15.45 , 10.75 , -9.4 , 75.0 , 2.0 , 11.67 , 10.56 , 3.78 , 0.19
84.0 , 13.85 , 11.95 , -8.4 , 90.0 , 5.1 , 13.33 , 7.22 , 0.52 , 4.73
85.0 , 14.05 , 11.45 , -8.9 , 85.0 , 14.4 , 10.56 , 5.0 , 3.49 , 6.45
86.0 , 16.55 , 10.95 , -10.7 , 67.0 , 8.2 , 15.56 , 3.89 , 0.99 , 7.06
87.0 , 14.25 , 10.55 , -10.1 , 77.0 , 5.9 , 11.11 , 8.89 , 3.14 , 1.66
88.0 , 17.75 , 8.55 , -10.9 , 51.0 , 2.0 , 10.0 , 7.78 , 7.75 , 0.77
89.0 , 15.85 , 11.15 , -8.4 , 75.0 , 5.0 , 10.56 , 6.11 , 5.29 , 5.04
90.0 , 15.35 , 11.85 , -8.7 , 83.0 , 8.1 , 8.89 , 2.78 , 6.46 , 9.07
91.0 , 16.35 , 11.45 , -10.1 , 76.0 , 1.8 , 10.0 , 2.22 , 6.35 , 9.23
92.0 , 17.45 , 10.35 , -9.5 , 60.0 , 2.3 , 8.33 , 6.11 , 9.12 , 4.24
93.0 , 18.85 , 11.45 , -9.3 , 58.0 , 1.5 , 10.56 , 7.78 , 8.29 , 3.67
94.0 , 18.95 , 11.85 , -8.9 , 61.0 , 2.4 , 12.78 , 11.67 , 6.17 , 0.18
95.0 , 15.25 , 12.55 , -9.1 , 86.0 , 5.3 , 11.11 , 9.44 , 4.14 , 3.11
96.0 , 16.65 , 12.55 , -8.1 , 76.0 , 2.2 , 10.0 , 5.0 , 6.65 , 7.55
97.0 , 19.35 , 12.45 , -7.9 , 63.0 , 3.2 , 8.33 , 6.67 , 11.02 , 5.78
98.0 , 19.25 , 13.65 , -8.7 , 71.0 , 4.9 , 10.0 , 5.56 , 9.25 , 8.09
99.0 , 14.95 , 10.35 , -10.2 , 76.0 , 3.7 , 10.0 , 6.11 , 4.95 , 4.24
100.0 , 15.85 , 8.15 , -9.1 , 55.0 , 1.8 , 7.78 , 3.89 , 8.07 , 4.26
101.0 , 15.35 , 7.95 , -5.7 , 55.0 , 3.0 , 10.56 , 7.78 , 4.79 , 0.17
102.0 , 20.65 , 13.35 , -6.6 , 56.0 , 1.9 , 10.56 , 8.89 , 10.09 , 4.46
103.0 , 19.15 , 12.95 , -7.0 , 57.0 , 2.9 , 8.33 , 1.11 , 10.82 , 11.84
104.0 , 18.05 , 10.55 , -6.0 , 42.0 , 3.1 , 8.33 , 6.67 , 9.72 , 3.88
105.0 , 18.75 , 10.75 , -6.7 , 42.0 , 1.2 , 7.78 , 3.33 , 10.97 , 7.42
106.0 , 17.95 , 11.25 , -7.8 , 58.0 , 2.3 , 8.89 , 5.0 , 9.06 , 6.25
107.0 , 13.35 , 9.25 , -10.8 , 76.0 , 6.7 , 7.78 , 5.0 , 5.57 , 4.25
108.0 , 11.85 , 9.15 , -9.8 , 84.0 , 4.3 , 8.89 , 5.56 , 2.96 , 3.59
109.0 , 12.95 , 9.35 , -10.2 , 78.0 , 6.6 , 5.56 , 1.67 , 7.39 , 7.68
110.0 , 11.35 , 9.45 , -7.4 , 86.0 , 16.8 , 3.33 , -2.22 , 8.02 , 11.67
111.0 , 12.25 , 10.25 , -9.5 , 88.0 , 11.4 , 3.33 , 0.0 , 8.92 , 10.25
112.0 , 10.05 , 7.65 , -10.0 , 86.0 , 12.0 , 3.89 , -2.22 , 6.16 , 9.87
113.0 , 9.45 , 8.05 , -8.9 , 92.0 , 6.6 , 1.67 , 0.0 , 7.78 , 8.05
114.0 , 8.55 , 6.25 , -9.8 , 86.0 , 6.0 , 3.89 , -1.11 , 4.66 , 7.36
115.0 , 10.75 , 5.25 , -10.3 , 69.0 , 1.7 , 2.78 , -0.56 , 7.97 , 5.81
116.0 , 12.65 , 6.25 , -8.4 , 57.0 , 2.3 , 3.89 , -3.89 , 8.76 , 10.14
117.0 , 8.85 , 7.55 , -6.9 , 91.0 , 7.1 , 4.44 , 3.33 , 4.41 , 4.22
118.0 , 8.85 , 7.15 , -9.5 , 91.0 , 9.4 , 2.78 , -0.56 , 6.07 , 7.71
119.0 , 8.75 , 6.45 , -9.2 , 83.0 , 7.4 , 3.89 , 0.56 , 4.86 , 5.89
120.0 , 9.85 , 6.65 , -9.7 , 78.0 , 7.2 , 2.22 , -2.78 , 7.63 , 9.43
121.0 , 10.05 , 6.35 , -9.9 , 75.0 , 2.9 , 1.67 , -6.11 , 8.38 , 12.46
122.0 , 9.35 , 6.75 , -9.4 , 84.0 , 6.6 , 1.67 , -5.0 , 7.68 , 11.75
123.0 , 10.75 , 5.85 , -9.8 , 74.0 , 1.8 , 1.11 , -5.0 , 9.64 , 10.85
124.0 , 8.85 , 6.35 , -8.6 , 86.0 , 18.4 , 1.11 , -3.89 , 7.74 , 10.24
125.0 , 9.75 , 7.75 , -9.6 , 88.0 , 8.9 , 2.22 , -1.11 , 7.53 , 8.86
126.0 , 8.85 , 7.35 , -8.7 , 91.0 , 2.5 , 2.78 , -2.22 , 6.07 , 9.57
127.0 , 8.45 , 7.85 , -5.8 , 95.0 , 7.4 , 5.0 , 0.0 , 3.45 , 7.85
128.0 , 8.35 , 5.15 , -10.5 , 84.0 , 11.3 , 6.11 , 1.67 , 2.24 , 3.48
129.0 , 8.95 , 5.05 , -8.3 , 76.0 , 2.4 , 4.44 , 1.67 , 4.51 , 3.38
130.0 , 7.45 , 4.65 , -10.4 , 86.0 , 11.0 , 5.0 , 3.89 , 2.45 , 0.76
131.0 , 8.05 , 4.45 , -10.9 , 86.0 , 3.7 , 3.89 , -0.56 , 4.16 , 5.01
132.0 , 8.05 , 6.25 , -8.8 , 91.0 , 1.9 , 7.78 , 3.89 , 0.27 , 2.36
133.0 , 8.65 , 5.55 , -8.6 , 80.0 , 1.7 , 7.22 , 1.11 , 1.43 , 4.44
134.0 , 8.45 , 6.45 , -5.0 , 88.0 , 7.4 , 7.78 , 5.0 , 0.67 , 1.45
135.0 , 10.35 , 9.75 , -6.3 , 97.0 , 12.7 , 6.67 , 1.67 , 3.68 , 8.08
136.0 , 9.35 , 6.95 , -6.9 , 67.0 , 3.8 , 5.0 , 2.22 , 4.35 , 4.73
137.0 , 10.25 , 6.95 , -1.0 , 56.0 , 4.0 , 5.56 , 4.44 , 4.69 , 2.51
138.0 , 10.65 , 7.25 , -2.0 , 59.0 , 1.8 , 8.89 , 5.0 , 1.76 , 2.25
139.0 , 9.65 , 6.75 , -4.0 , 80.0 , 4.4 , 3.33 , 1.67 , 6.32 , 5.08
140.0 , 9.15 , 8.45 , -3.9 , 95.0 , 5.9 , 7.22 , 2.78 , 1.93 , 5.67
141.0 , 11.05 , 10.35 , -6.6 , 92.0 , 5.3 , 6.11 , 3.33 , 4.94 , 7.02
142.0 , 9.95 , 9.15 , -7.7 , 96.0 , 4.5 , 6.11 , 0.56 , 3.84 , 8.59
143.0 , 10.95 , 9.85 , -6.4 , 90.0 , 2.7 , 5.0 , -0.56 , 5.95 , 10.41
144.0 , 12.25 , 10.15 , -6.1 , 75.0 , 5.6 , 3.89 , -0.56 , 8.36 , 10.71
145.0 , 10.55 , 8.85 , -6.5 , 87.0 , 1.7 , 1.11 , -2.22 , 9.44 , 11.07
146.0 , 9.45 , 8.05 , -6.6 , 89.0 , 3.7 , 1.67 , -3.33 , 7.78 , 11.38
147.0 , 9.35 , 7.35 , -7.3 , 66.0 , 6.5 , 6.11 , 0.56 , 3.24 , 6.79
148.0 , 8.85 , 4.95 , -3.2 , 29.0 , 2.7 , 5.0 , 1.67 , 3.85 , 3.28
149.0 , 9.55 , 4.35 , -2.7 , 33.0 , 1.9 , 7.78 , 2.78 , 1.77 , 1.57
150.0 , 8.15 , 5.45 , -6.8 , 84.0 , 3.5 , 0.0 , -0.56 , 8.15 , 6.01
151.0 , 7.85 , 6.95 , -7.3 , 96.0 , 9.5 , 1.67 , -0.56 , 6.18 , 7.51
152.0 , 7.25 , 4.95 , -9.8 , 84.0 , 6.9 , -2.22 , -3.89 , 9.47 , 8.84
153.0 , 5.95 , 3.25 , -9.9 , 81.0 , 3.7 , -1.11 , -5.56 , 7.06 , 8.81
154.0 , 4.85 , 1.25 , -9.3 , 71.0 , 5.4 , -2.78 , -5.56 , 7.63 , 6.81
155.0 , 4.55 , -0.15 , -9.0 , 67.0 , 3.8 , -2.78 , -6.11 , 7.33 , 5.96
156.0 , 3.75 , 2.15 , -6.7 , 92.0 , 6.2 , 2.78 , 0.56 , 0.97 , 1.59
157.0 , 5.65 , 3.65 , -9.1 , 88.0 , 8.1 , 0.0 , -1.67 , 5.65 , 5.32
158.0 , 5.95 , 3.85 , -9.2 , 81.0 , 5.5 , -3.89 , -11.11 , 9.84 , 14.96
159.0 , 4.55 , 1.75 , -9.3 , 79.0 , 2.5 , -5.56 , -12.78 , 10.11 , 14.53
160.0 , 4.65 , 2.65 , -8.8 , 88.0 , 4.3 , 0.56 , -3.33 , 4.09 , 5.98
161.0 , 4.35 , 0.95 , -9.2 , 74.0 , 1.6 , 1.11 , 0.0 , 3.24 , 0.95
162.0 , 3.35 , -0.35 , -7.1 , 68.0 , 2.4 , 3.89 , 2.22 , -0.54 , -2.57
163.0 , 3.55 , -0.65 , -3.4 , 66.0 , 10.3 , -2.22 , -4.44 , 5.77 , 3.79
164.0 , 4.65 , 3.65 , -5.4 , 92.0 , 7.6 , -3.89 , -6.67 , 8.54 , 10.32
165.0 , 5.65 , 3.65 , -9.1 , 89.0 , 6.8 , -1.11 , -3.89 , 6.76 , 7.54
166.0 , 4.85 , 3.35 , -8.3 , 95.0 , 8.8 , 4.44 , 3.89 , 0.41 , -0.54
167.0 , 2.35 , -1.15 , -8.5 , 64.0 , 9.7 , -0.56 , -4.44 , 2.91 , 3.29
168.0 , 0.85 , -5.15 , -9.6 , 67.0 , 4.3 , -3.33 , -7.78 , 4.18 , 2.63
169.0 , -2.15 , -7.55 , -9.9 , 70.0 , 6.2 , -5.56 , -11.11 , 3.41 , 3.56
170.0 , -4.45 , -11.15 , -10.9 , 69.0 , 3.0 , -6.11 , -15.0 , 1.66 , 3.85
171.0 , -3.95 , -8.95 , -9.0 , 78.0 , 6.0 , -7.78 , -11.11 , 3.83 , 2.16
172.0 , 1.45 , -1.15 , -9.7 , 88.0 , 8.7 , -13.89 , -17.22 , 15.34 , 16.07
173.0 , 5.55 , 4.65 , -8.1 , 97.0 , 15.9 , -15.0 , -19.44 , 20.55 , 24.09
174.0 , 4.65 , 3.05 , -7.2 , 87.0 , 15.5 , -16.11 , -21.11 , 20.76 , 24.16
175.0 , 4.35 , 3.15 , -6.8 , 93.0 , 6.4 , -13.89 , -17.22 , 18.24 , 20.37
176.0 , 4.05 , 2.65 , -4.8 , 83.0 , 7.5 , -18.89 , -21.11 , 22.94 , 23.76
177.0 , 5.15 , 3.45 , -4.8 , 72.0 , 13.8 , -12.78 , -15.0 , 17.93 , 18.45
178.0 , 5.15 , 3.65 , -6.6 , 76.0 , 7.9 , -5.0 , -7.22 , 10.15 , 10.87
179.0 , 5.15 , 4.45 , -4.7 , 95.0 , 12.0 , -4.44 , -6.11 , 9.59 , 10.56
180.0 , 4.25 , 2.35 , -10.1 , 92.0 , 5.1 , -9.44 , -12.22 , 13.69 , 14.57
181.0 , 5.45 , 4.85 , -6.5 , 97.0 , 9.0 , -15.0 , -16.67 , 20.45 , 21.52
182.0 , 3.35 , 2.75 , -5.9 , 96.0 , 6.8 , -8.33 , -9.44 , 11.68 , 12.19
183.0 , -3.05 , -5.15 , -6.5 , 77.0 , 6.0 , -8.33 , -9.44 , 5.28 , 4.29
184.0 , -3.75 , -9.65 , -0.8 , 39.0 , 7.4 , -12.78 , -14.44 , 9.03 , 4.79
185.0 , -1.45 , -7.85 , 0.6 , 27.0 , 3.6 , -4.44 , -10.0 , 2.99 , 2.15
186.0 , -1.65 , -7.45 , -3.3 , 36.0 , 3.1 , -2.78 , -3.89 , 1.13 , -3.56
187.0 , -1.85 , -7.25 , -4.9 , 45.0 , 6.8 , -0.56 , -2.78 , -1.29 , -4.47
188.0 , -4.25 , -10.95 , -2.0 , 30.0 , 3.8 , 1.67 , 0.0 , -5.92 , -10.95
189.0 , -2.95 , -9.95 , -1.4 , 43.0 , 2.5 , 7.22 , 5.0 , -10.17 , -14.95
190.0 , -0.45 , -3.95 , -3.3 , 79.0 , 6.3 , 3.33 , 2.78 , -3.78 , -6.73
191.0 , 1.95 , 0.65 , -7.7 , 95.0 , 5.9 , 0.0 , -0.56 , 1.95 , 1.21
192.0 , 3.45 , 2.85 , -6.4 , 97.0 , 6.6 , -2.22 , -2.78 , 5.67 , 5.63
193.0 , 5.15 , 4.65 , -6.5 , 97.0 , 10.4 , -5.56 , -7.78 , 10.71 , 12.43
194.0 , 4.45 , 3.35 , -6.6 , 95.0 , 8.9 , -10.0 , -14.44 , 14.45 , 17.79
195.0 , 4.85 , 3.85 , -6.3 , 96.0 , 17.2 , -11.11 , -16.11 , 15.96 , 19.96
196.0 , 6.35 , 5.15 , -8.1 , 95.0 , 19.3 , -13.33 , -19.44 , 19.68 , 24.59
197.0 , 1.75 , -1.25 , -10.4 , 80.0 , 14.8 , -15.0 , -20.0 , 16.75 , 18.75
198.0 , 2.55 , 1.85 , -6.2 , 97.0 , 12.4 , -13.89 , -16.67 , 16.44 , 18.52
199.0 , -0.05 , -3.05 , -10.2 , 80.0 , 8.5 , -8.89 , -10.56 , 8.84 , 7.51
200.0 , -3.85 , -9.35 , -5.5 , 48.0 , 4.7 , -4.44 , -6.11 , 0.59 , -3.24
201.0 , 0.55 , -0.35 , -3.7 , 96.0 , 10.1 , -5.56 , -7.22 , 6.11 , 6.87
202.0 , 2.75 , 1.95 , -5.1 , 92.0 , 5.1 , -10.0 , -11.67 , 12.75 , 13.62
203.0 , 1.85 , 0.75 , -4.6 , 93.0 , 5.3 , -6.11 , -7.22 , 7.96 , 7.97
204.0 , 4.75 , 4.35 , -4.8 , 98.0 , 10.7 , -9.44 , -12.22 , 14.19 , 16.57
205.0 , 2.65 , 0.45 , -10.3 , 90.0 , 7.6 , -10.56 , -12.78 , 13.21 , 13.23
206.0 , 3.15 , 2.15 , -6.7 , 96.0 , 13.7 , -12.22 , -15.0 , 15.37 , 17.15
207.0 , 4.75 , 4.45 , -5.8 , 98.0 , 7.0 , -17.78 , -21.11 , 22.53 , 25.56
208.0 , 5.05 , 4.75 , -6.2 , 96.0 , 4.0 , -21.67 , -23.89 , 26.72 , 28.64
209.0 , 3.85 , 2.85 , -8.8 , 94.0 , 6.3 , -18.89 , -23.33 , 22.74 , 26.18
210.0 , 3.55 , 2.65 , -6.9 , 95.0 , 11.3 , -20.56 , -25.56 , 24.11 , 28.21
211.0 , 4.85 , 4.35 , -7.4 , 94.0 , 5.6 , -17.22 , -20.0 , 22.07 , 24.35
212.0 , 4.55 , 3.85 , -8.1 , 94.0 , 7.5 , -8.33 , -9.44 , 12.88 , 13.29
213.0 , 4.45 , 3.85 , -8.1 , 96.0 , 7.3 , -8.33 , -12.78 , 12.78 , 16.63
214.0 , 4.95 , 4.15 , -6.4 , 95.0 , 10.5 , -11.11 , -15.0 , 16.06 , 19.15
215.0 , 2.75 , 0.75 , -9.0 , 86.0 , 6.6 , -7.22 , -8.33 , 9.97 , 9.08
216.0 , 1.05 , -0.95 , -7.2 , 73.0 , 3.9 , -9.44 , -11.67 , 10.49 , 10.72
217.0 , 1.65 , -1.45 , -4.5 , 51.0 , 3.6 , -0.56 , -1.67 , 2.21 , 0.22
218.0 , 2.45 , -2.35 , -3.8 , 42.0 , 10.2 , -5.0 , -6.11 , 7.45 , 3.76
219.0 , 2.95 , 0.05 , -4.0 , 48.0 , 6.2 , -5.56 , -7.22 , 8.51 , 7.27
220.0 , 2.75 , 1.15 , -5.9 , 90.0 , 3.5 , -1.67 , -3.89 , 4.42 , 5.04
221.0 , 3.55 , 2.55 , -6.3 , 88.0 , 7.9 , -3.33 , -5.0 , 6.88 , 7.55
222.0 , 2.85 , 1.65 , -7.8 , 88.0 , 5.5 , -4.44 , -6.11 , 7.29 , 7.76
223.0 , 1.75 , -0.55 , -9.9 , 84.0 , 5.4 , -6.67 , -8.33 , 8.42 , 7.78
224.0 , 1.05 , -2.05 , -10.3 , 76.0 , 9.5 , -13.33 , -17.22 , 14.38 , 15.17
225.0 , 5.35 , 4.45 , -8.5 , 95.0 , 19.7 , -15.0 , -19.44 , 20.35 , 23.89
226.0 , 3.55 , 2.45 , -8.5 , 92.0 , 11.1 , -20.56 , -23.33 , 24.11 , 25.78
227.0 , 6.85 , 6.15 , -7.5 , 95.0 , 19.1 , -18.33 , -21.11 , 25.18 , 27.26
228.0 , 4.15 , 2.35 , -5.3 , 71.0 , 6.9 , -15.56 , -18.89 , 19.71 , 21.24
229.0 , 4.95 , 4.25 , -6.4 , 92.0 , 10.2 , -16.67 , -19.44 , 21.62 , 23.69
230.0 , 5.65 , 3.05 , 0.4 , 35.0 , 13.4 , -16.11 , -18.33 , 21.76 , 21.38
231.0 , 4.65 , 3.65 , -9.1 , 82.0 , 6.1 , -7.22 , -8.33 , 11.87 , 11.98
232.0 , 3.65 , 1.75 , -7.7 , 77.0 , 5.5 , -1.67 , -4.44 , 5.32 , 6.19
233.0 , 4.05 , 2.95 , -3.2 , 92.0 , 10.8 , -5.0 , -7.78 , 9.05 , 10.73
234.0 , 5.15 , 3.25 , -4.3 , 68.0 , 13.1 , 1.11 , -0.56 , 4.04 , 3.81
235.0 , 5.55 , 4.75 , -5.1 , 91.0 , 11.0 , 0.56 , -1.67 , 4.99 , 6.42
236.0 , 6.35 , 4.45 , -3.7 , 59.0 , 3.3 , -2.78 , -3.89 , 9.13 , 8.34
237.0 , 7.15 , 3.55 , -2.0 , 39.0 , 1.9 , 1.11 , 0.0 , 6.04 , 3.55
238.0 , 7.05 , 3.85 , -2.1 , 43.0 , 6.5 , 2.22 , -1.67 , 4.83 , 5.52
239.0 , 6.65 , 3.05 , -0.5 , 38.0 , 5.9 , 1.11 , -1.11 , 5.54 , 4.16
240.0 , 4.75 , 1.85 , -3.2 , 56.0 , 7.4 , 4.44 , -1.11 , 0.31 , 2.96
